-2.65		0.000670897		-0.00359988		-0.0131844		0.0379051
-2.64		0.00070829		-0.0037862		-0.0138107		0.0395321
-2.63		0.000747614		-0.00398128		-0.0144633		0.0412183
-2.62		0.000788959		-0.00418549		-0.0151432		0.0429651
-2.61		0.000832419		-0.00439921		-0.0158513		0.0447744
-2.6		0.000878094		-0.00462283		-0.0165885		0.0466476
-2.59		0.000926084		-0.00485674		-0.0173559		0.0485865
-2.58		0.000976498		-0.00510136		-0.0181544		0.0505927
-2.57		0.00102944		-0.00535713		-0.0189852		0.0526678
-2.56		0.00108504		-0.00562448		-0.0198492		0.0548137
-2.55		0.0011434		-0.00590387		-0.0207476		0.057032
-2.54		0.00120466		-0.00619577		-0.0216814		0.0593243
-2.53		0.00126893		-0.00650068		-0.0226518		0.0616924
-2.52		0.00133636		-0.00681908		-0.02366		0.0641381
-2.51		0.00140709		-0.00715149		-0.024707		0.0666629
-2.5		0.00148125		-0.00749845		-0.0257943		0.0692687
-2.49		0.00155901		-0.00786051		-0.0269228		0.0719571
-2.48		0.00164051		-0.00823823		-0.028094		0.0747299
-2.47		0.00172591		-0.00863218		-0.029309		0.0775886
-2.46		0.00181539		-0.00904297		-0.0305691		0.0805351
-2.45		0.00190912		-0.00947122		-0.0318757		0.0835709
-2.44		0.00200728		-0.00991754		-0.0332301		0.0866976
-2.43		0.00211005		-0.0103826		-0.0346336		0.089917
-2.42		0.00221762		-0.010867		-0.0360876		0.0932306
-2.41		0.0023302		-0.0113716		-0.0375935		0.09664
-2.4		0.002448		-0.0118969		-0.0391526		0.100147
-2.39		0.00257122		-0.0124437		-0.0407665		0.103752
-2.38		0.0027001		-0.0130127		-0.0424365		0.107458
-2.37		0.00283485		-0.0136047		-0.044164		0.111266
-2.36		0.00297571		-0.0142205		-0.0459506		0.115176
-2.35		0.00312294		-0.0148609		-0.0477977		0.119191
-2.34		0.00327678		-0.0155266		-0.0497067		0.123312
-2.33		0.00343749		-0.0162185		-0.0516793		0.12754
-2.32		0.00360534		-0.0169375		-0.0537169		0.131876
-2.31		0.00378061		-0.0176843		-0.055821		0.136321
-2.3		0.00396359		-0.01846		-0.0579931		0.140876
-2.29		0.00415458		-0.0192654		-0.0602347		0.145542
-2.28		0.00435388		-0.0201015		-0.0625474		0.150321
-2.27		0.0045618		-0.0209691		-0.0649328		0.155212
-2.26		0.00477867		-0.0218692		-0.0673922		0.160217
-2.25		0.00500483		-0.0228029		-0.0699273		0.165336
-2.24		0.00524061		-0.0237711		-0.0725396		0.17057
-2.23		0.00548638		-0.0247748		-0.0752306		0.175919
-2.22		0.00574249		-0.0258151		-0.0780017		0.181383
-2.21		0.00600933		-0.026893		-0.0808546		0.186962
